customer_id,recency,frequency,monetary,cluster,segment
1717,19,17,251847.26,0,VIP - عملاء بيإنفقوا كتير ونشطين
1718,82,10,83127.93000000001,2,Casual - عملاء عاديين
1719,128,11,67550.57,1,At Risk - عملاء مش نشطين من فترة
1720,26,9,74675.87,2,Casual - عملاء عاديين
1721,13,22,288902.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
1722,44,10,65355.43,2,Casual - عملاء عاديين
1723,103,9,122375.84,1,At Risk - عملاء مش نشطين من فترة
1724,67,17,204734.57,0,VIP - عملاء بيإنفقوا كتير ونشطين
1725,62,15,156329.77000000002,2,Casual - عملاء عاديين
1726,47,15,116572.29,2,Casual - عملاء عاديين
1727,25,19,182016.48,0,VIP - عملاء بيإنفقوا كتير ونشطين
1728,5,14,106673.9,2,Casual - عملاء عاديين
1729,10,19,268730.15,0,VIP - عملاء بيإنفقوا كتير ونشطين
1730,66,16,194878.41999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1731,15,10,172169.15,2,Casual - عملاء عاديين
1732,4,12,126018.49,2,Casual - عملاء عاديين
1733,63,8,46439.43,2,Casual - عملاء عاديين
1734,33,13,89333.52,2,Casual - عملاء عاديين
1735,30,22,263004.95,0,VIP - عملاء بيإنفقوا كتير ونشطين
1736,154,13,280822.0,1,At Risk - عملاء مش نشطين من فترة
1737,23,15,124530.76000000001,2,Casual - عملاء عاديين
1738,19,18,230778.7,0,VIP - عملاء بيإنفقوا كتير ونشطين
1739,29,21,227995.04,0,VIP - عملاء بيإنفقوا كتير ونشطين
1740,9,18,256074.57,0,VIP - عملاء بيإنفقوا كتير ونشطين
1741,46,10,175727.21,2,Casual - عملاء عاديين
1742,96,11,76732.5,1,At Risk - عملاء مش نشطين من فترة
1743,80,10,136902.24,2,Casual - عملاء عاديين
1744,167,13,169909.46,1,At Risk - عملاء مش نشطين من فترة
1745,26,14,170515.65,2,Casual - عملاء عاديين
1746,42,16,270604.8,0,VIP - عملاء بيإنفقوا كتير ونشطين
1747,1,14,167948.41,2,Casual - عملاء عاديين
1748,101,16,217140.15,0,VIP - عملاء بيإنفقوا كتير ونشطين
1749,85,17,277889.38,0,VIP - عملاء بيإنفقوا كتير ونشطين
1750,5,18,190133.13999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1751,8,14,205418.6,0,VIP - عملاء بيإنفقوا كتير ونشطين
1752,90,19,156895.01,0,VIP - عملاء بيإنفقوا كتير ونشطين
1753,5,18,187496.34,0,VIP - عملاء بيإنفقوا كتير ونشطين
1754,164,10,108295.79,1,At Risk - عملاء مش نشطين من فترة
1755,28,16,189276.76,0,VIP - عملاء بيإنفقوا كتير ونشطين
1756,8,17,220381.05,0,VIP - عملاء بيإنفقوا كتير ونشطين
1757,98,12,107170.61,1,At Risk - عملاء مش نشطين من فترة
1758,30,20,251081.13,0,VIP - عملاء بيإنفقوا كتير ونشطين
1759,52,18,133029.38,0,VIP - عملاء بيإنفقوا كتير ونشطين
1760,34,8,54563.52,2,Casual - عملاء عاديين
1761,45,15,290474.84,0,VIP - عملاء بيإنفقوا كتير ونشطين
1762,82,16,108605.31,2,Casual - عملاء عاديين
1763,4,13,67568.7,2,Casual - عملاء عاديين
1764,118,15,186997.43,1,At Risk - عملاء مش نشطين من فترة
1765,2,10,105796.48,2,Casual - عملاء عاديين
1766,107,19,207186.21,0,VIP - عملاء بيإنفقوا كتير ونشطين
1767,2,12,144518.71,2,Casual - عملاء عاديين
1768,6,15,172926.68,0,VIP - عملاء بيإنفقوا كتير ونشطين
1769,27,13,85956.49,2,Casual - عملاء عاديين
1770,42,21,238409.58,0,VIP - عملاء بيإنفقوا كتير ونشطين
1771,155,14,93816.4,1,At Risk - عملاء مش نشطين من فترة
1772,53,10,108810.36,2,Casual - عملاء عاديين
1773,141,12,133978.22,1,At Risk - عملاء مش نشطين من فترة
1774,60,17,170790.87,0,VIP - عملاء بيإنفقوا كتير ونشطين
1775,57,6,88286.92,2,Casual - عملاء عاديين
1776,25,11,114058.16,2,Casual - عملاء عاديين
1777,62,13,79733.53,2,Casual - عملاء عاديين
1778,68,24,229051.24,0,VIP - عملاء بيإنفقوا كتير ونشطين
1779,131,12,114366.06,1,At Risk - عملاء مش نشطين من فترة
1780,62,14,248571.03,0,VIP - عملاء بيإنفقوا كتير ونشطين
1781,29,15,93209.52,2,Casual - عملاء عاديين
1782,10,8,86135.92,2,Casual - عملاء عاديين
1783,4,15,77088.7,2,Casual - عملاء عاديين
1784,13,13,150472.12,2,Casual - عملاء عاديين
1785,19,13,139023.38,2,Casual - عملاء عاديين
1786,78,11,115980.01,2,Casual - عملاء عاديين
1787,9,13,93322.65000000001,2,Casual - عملاء عاديين
1788,107,16,165132.38999999998,1,At Risk - عملاء مش نشطين من فترة
1789,88,15,123669.46,2,Casual - عملاء عاديين
1790,85,14,185873.85,0,VIP - عملاء بيإنفقوا كتير ونشطين
1791,71,12,139762.38,2,Casual - عملاء عاديين
1792,110,17,233940.99,0,VIP - عملاء بيإنفقوا كتير ونشطين
1793,114,13,161269.24,1,At Risk - عملاء مش نشطين من فترة
1794,19,14,186009.21,0,VIP - عملاء بيإنفقوا كتير ونشطين
1795,57,11,103040.52,2,Casual - عملاء عاديين
1796,153,16,118850.98999999999,1,At Risk - عملاء مش نشطين من فترة
1797,11,8,81501.37,2,Casual - عملاء عاديين
1798,58,15,113371.19,2,Casual - عملاء عاديين
1799,1,15,169358.2,0,VIP - عملاء بيإنفقوا كتير ونشطين
1800,61,11,153736.02,2,Casual - عملاء عاديين
1801,71,12,118295.03,2,Casual - عملاء عاديين
1802,187,15,153478.71,1,At Risk - عملاء مش نشطين من فترة
1803,15,12,289141.66,0,VIP - عملاء بيإنفقوا كتير ونشطين
1804,95,18,196868.25,0,VIP - عملاء بيإنفقوا كتير ونشطين
1805,128,9,84282.96,1,At Risk - عملاء مش نشطين من فترة
1806,14,11,139836.45,2,Casual - عملاء عاديين
1807,12,23,369808.82,0,VIP - عملاء بيإنفقوا كتير ونشطين
1808,15,18,165165.63,0,VIP - عملاء بيإنفقوا كتير ونشطين
1809,21,16,256800.42,0,VIP - عملاء بيإنفقوا كتير ونشطين
1810,98,14,164777.51,1,At Risk - عملاء مش نشطين من فترة
1811,35,19,146533.45,0,VIP - عملاء بيإنفقوا كتير ونشطين
1812,39,18,201286.26,0,VIP - عملاء بيإنفقوا كتير ونشطين
1813,8,15,116405.46,2,Casual - عملاء عاديين
1814,19,13,134091.12,2,Casual - عملاء عاديين
1815,93,14,129934.84999999999,1,At Risk - عملاء مش نشطين من فترة
1816,87,15,105323.4,2,Casual - عملاء عاديين
1817,57,18,129505.02,0,VIP - عملاء بيإنفقوا كتير ونشطين
1818,58,13,187404.91,2,Casual - عملاء عاديين
1819,20,11,100220.38,2,Casual - عملاء عاديين
1820,34,17,219481.32,0,VIP - عملاء بيإنفقوا كتير ونشطين
1821,86,10,111018.97,1,At Risk - عملاء مش نشطين من فترة
1822,3,16,222997.78,0,VIP - عملاء بيإنفقوا كتير ونشطين
1823,76,11,82146.88,2,Casual - عملاء عاديين
1824,41,13,107888.33,2,Casual - عملاء عاديين
1825,57,19,232961.36000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1826,135,10,58247.09,1,At Risk - عملاء مش نشطين من فترة
1827,33,17,182594.96,0,VIP - عملاء بيإنفقوا كتير ونشطين
1828,137,14,167633.91999999998,1,At Risk - عملاء مش نشطين من فترة
1829,27,12,75457.45,2,Casual - عملاء عاديين
1830,1,9,72660.61,2,Casual - عملاء عاديين
1831,4,16,186825.66,0,VIP - عملاء بيإنفقوا كتير ونشطين
1832,1,13,128096.31999999999,2,Casual - عملاء عاديين
1833,17,15,231239.43,0,VIP - عملاء بيإنفقوا كتير ونشطين
1834,69,15,173799.53,0,VIP - عملاء بيإنفقوا كتير ونشطين
1835,43,15,163533.6,2,Casual - عملاء عاديين
1836,25,14,138674.27,2,Casual - عملاء عاديين
1837,104,14,152799.97,1,At Risk - عملاء مش نشطين من فترة
1838,34,19,199288.36,0,VIP - عملاء بيإنفقوا كتير ونشطين
1839,67,18,178481.74,0,VIP - عملاء بيإنفقوا كتير ونشطين
1840,2,15,88338.76999999999,2,Casual - عملاء عاديين
1841,16,16,198797.65,0,VIP - عملاء بيإنفقوا كتير ونشطين
1842,58,15,183098.43,0,VIP - عملاء بيإنفقوا كتير ونشطين
1843,49,9,96398.8,2,Casual - عملاء عاديين
1844,4,12,180323.63999999998,2,Casual - عملاء عاديين
1845,5,10,119305.72,2,Casual - عملاء عاديين
1846,5,9,91546.77,2,Casual - عملاء عاديين
1847,5,22,201697.5,0,VIP - عملاء بيإنفقوا كتير ونشطين
1848,2,18,161415.36,0,VIP - عملاء بيإنفقوا كتير ونشطين
1849,111,17,239185.44,0,VIP - عملاء بيإنفقوا كتير ونشطين
1850,99,11,100716.0,1,At Risk - عملاء مش نشطين من فترة
1851,20,10,40159.5,2,Casual - عملاء عاديين
1852,196,10,163126.87,1,At Risk - عملاء مش نشطين من فترة
1853,41,18,242670.41,0,VIP - عملاء بيإنفقوا كتير ونشطين
1854,30,13,130783.44,2,Casual - عملاء عاديين
1855,15,16,256055.72,0,VIP - عملاء بيإنفقوا كتير ونشطين
1856,4,12,100231.71,2,Casual - عملاء عاديين
1857,15,12,77853.83,2,Casual - عملاء عاديين
1858,28,13,172847.15,2,Casual - عملاء عاديين
1859,56,13,134348.19,2,Casual - عملاء عاديين
1860,8,19,245295.05,0,VIP - عملاء بيإنفقوا كتير ونشطين
1861,32,15,128344.39,2,Casual - عملاء عاديين
1862,65,10,128982.12,2,Casual - عملاء عاديين
1863,3,21,126732.82,0,VIP - عملاء بيإنفقوا كتير ونشطين
1864,73,10,159687.13,2,Casual - عملاء عاديين
1865,95,14,190292.69,0,VIP - عملاء بيإنفقوا كتير ونشطين
1866,54,14,171974.6,2,Casual - عملاء عاديين
1867,82,12,131434.45,2,Casual - عملاء عاديين
1868,8,16,231820.07,0,VIP - عملاء بيإنفقوا كتير ونشطين
1869,68,14,193361.77,0,VIP - عملاء بيإنفقوا كتير ونشطين
1870,59,15,168721.73,0,VIP - عملاء بيإنفقوا كتير ونشطين
1871,41,18,227560.28,0,VIP - عملاء بيإنفقوا كتير ونشطين
1872,62,14,159011.78,2,Casual - عملاء عاديين
1873,194,9,122873.45999999999,1,At Risk - عملاء مش نشطين من فترة
1874,33,11,97659.55,2,Casual - عملاء عاديين
1875,19,18,192082.55,0,VIP - عملاء بيإنفقوا كتير ونشطين
1876,1,14,93408.61,2,Casual - عملاء عاديين
1877,64,11,102893.84999999999,2,Casual - عملاء عاديين
1878,68,6,110103.73,2,Casual - عملاء عاديين
1879,75,12,200112.63999999998,2,Casual - عملاء عاديين
1880,27,15,258160.78,0,VIP - عملاء بيإنفقوا كتير ونشطين
1881,8,14,137012.8,2,Casual - عملاء عاديين
1882,2,17,130194.25,2,Casual - عملاء عاديين
1883,28,6,82883.48,2,Casual - عملاء عاديين
1884,5,9,64633.64,2,Casual - عملاء عاديين
1885,13,20,330988.08999999997,0,VIP - عملاء بيإنفقوا كتير ونشطين
1886,174,16,214551.72999999998,1,At Risk - عملاء مش نشطين من فترة
1887,128,19,218842.6,0,VIP - عملاء بيإنفقوا كتير ونشطين
1888,18,20,267265.11,0,VIP - عملاء بيإنفقوا كتير ونشطين
1889,24,19,240388.49,0,VIP - عملاء بيإنفقوا كتير ونشطين
1890,170,15,317093.49,0,VIP - عملاء بيإنفقوا كتير ونشطين
1891,25,14,122405.08,2,Casual - عملاء عاديين
1892,13,14,198615.43,0,VIP - عملاء بيإنفقوا كتير ونشطين
1893,34,13,183165.47,2,Casual - عملاء عاديين
1894,30,20,201193.61,0,VIP - عملاء بيإنفقوا كتير ونشطين
1895,6,8,86790.06,2,Casual - عملاء عاديين
1896,18,21,255648.71,0,VIP - عملاء بيإنفقوا كتير ونشطين
1897,4,10,97735.19,2,Casual - عملاء عاديين
1898,52,17,248909.36,0,VIP - عملاء بيإنفقوا كتير ونشطين
1899,180,17,225963.59,1,At Risk - عملاء مش نشطين من فترة
1900,4,14,173281.78,2,Casual - عملاء عاديين
1901,18,16,141850.04,2,Casual - عملاء عاديين
1902,77,16,97733.03,2,Casual - عملاء عاديين
1903,49,14,205621.94,0,VIP - عملاء بيإنفقوا كتير ونشطين
1904,27,14,146674.27,2,Casual - عملاء عاديين
1905,45,11,138503.81,2,Casual - عملاء عاديين
1906,15,21,148848.34,0,VIP - عملاء بيإنفقوا كتير ونشطين
1907,18,15,233604.93,0,VIP - عملاء بيإنفقوا كتير ونشطين
1908,6,21,276479.19,0,VIP - عملاء بيإنفقوا كتير ونشطين
1909,9,13,79649.51,2,Casual - عملاء عاديين
1910,27,13,205465.5,0,VIP - عملاء بيإنفقوا كتير ونشطين
1911,54,19,129085.51,0,VIP - عملاء بيإنفقوا كتير ونشطين
1912,13,17,139867.68,0,VIP - عملاء بيإنفقوا كتير ونشطين
1913,42,13,131503.27,2,Casual - عملاء عاديين
1914,19,15,135342.79,2,Casual - عملاء عاديين
1915,8,12,128825.25,2,Casual - عملاء عاديين
1916,68,17,202869.12,0,VIP - عملاء بيإنفقوا كتير ونشطين
1917,110,19,139422.86000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1918,80,12,149737.11000000002,2,Casual - عملاء عاديين
1919,80,15,151692.81,2,Casual - عملاء عاديين
1920,172,14,176989.38,1,At Risk - عملاء مش نشطين من فترة
1921,101,14,120547.36,1,At Risk - عملاء مش نشطين من فترة
1922,100,10,49632.88,1,At Risk - عملاء مش نشطين من فترة
1923,9,12,150876.78,2,Casual - عملاء عاديين
1924,125,8,35704.28,1,At Risk - عملاء مش نشطين من فترة
1925,6,14,95808.79,2,Casual - عملاء عاديين
1926,6,17,155218.26,0,VIP - عملاء بيإنفقوا كتير ونشطين
1927,27,15,109933.11,2,Casual - عملاء عاديين
1928,28,14,126254.31999999999,2,Casual - عملاء عاديين
1929,174,13,91349.23,1,At Risk - عملاء مش نشطين من فترة
1930,68,17,124443.40000000001,2,Casual - عملاء عاديين
1931,38,18,208965.36,0,VIP - عملاء بيإنفقوا كتير ونشطين
1932,20,14,147433.91,2,Casual - عملاء عاديين
1933,82,17,216953.72,0,VIP - عملاء بيإنفقوا كتير ونشطين
1934,96,14,90752.67,1,At Risk - عملاء مش نشطين من فترة
1935,22,9,63271.2,2,Casual - عملاء عاديين
1936,91,16,142039.91,2,Casual - عملاء عاديين
1937,7,21,235609.8,0,VIP - عملاء بيإنفقوا كتير ونشطين
1938,190,11,81613.19,1,At Risk - عملاء مش نشطين من فترة
1939,13,16,91317.24,2,Casual - عملاء عاديين
1940,104,12,228970.98,1,At Risk - عملاء مش نشطين من فترة
1941,19,16,249034.97,0,VIP - عملاء بيإنفقوا كتير ونشطين
1942,28,18,116760.86,2,Casual - عملاء عاديين
1943,203,9,140153.96,1,At Risk - عملاء مش نشطين من فترة
1944,143,15,167334.3,1,At Risk - عملاء مش نشطين من فترة
1945,58,10,58076.94,2,Casual - عملاء عاديين
1946,12,16,310118.92,0,VIP - عملاء بيإنفقوا كتير ونشطين
1947,150,5,77447.38,1,At Risk - عملاء مش نشطين من فترة
1948,126,11,61201.27,1,At Risk - عملاء مش نشطين من فترة
1949,90,11,107266.45,1,At Risk - عملاء مش نشطين من فترة
1950,67,11,121817.76999999999,2,Casual - عملاء عاديين
1951,12,16,100968.24,2,Casual - عملاء عاديين
1952,11,17,241122.45,0,VIP - عملاء بيإنفقوا كتير ونشطين
1953,161,12,105070.21,1,At Risk - عملاء مش نشطين من فترة
1954,93,17,135894.24,0,VIP - عملاء بيإنفقوا كتير ونشطين
1955,41,18,190396.71,0,VIP - عملاء بيإنفقوا كتير ونشطين
1956,91,12,119497.5,1,At Risk - عملاء مش نشطين من فترة
1957,41,15,142859.12,2,Casual - عملاء عاديين
1958,5,12,152947.26,2,Casual - عملاء عاديين
1959,78,11,104334.33,2,Casual - عملاء عاديين
1960,24,25,346299.17,0,VIP - عملاء بيإنفقوا كتير ونشطين
1961,12,15,195441.88,0,VIP - عملاء بيإنفقوا كتير ونشطين
1962,26,15,125749.83,2,Casual - عملاء عاديين
1963,35,27,270367.59,0,VIP - عملاء بيإنفقوا كتير ونشطين
1964,2,20,183147.37,0,VIP - عملاء بيإنفقوا كتير ونشطين
1965,27,13,158066.47,2,Casual - عملاء عاديين
1966,34,14,174776.95,2,Casual - عملاء عاديين
1967,79,13,132730.16999999998,2,Casual - عملاء عاديين
1968,28,16,171232.61,0,VIP - عملاء بيإنفقوا كتير ونشطين
1969,18,14,245264.46,0,VIP - عملاء بيإنفقوا كتير ونشطين
1970,33,18,258341.0,0,VIP - عملاء بيإنفقوا كتير ونشطين
1971,36,14,210041.37,0,VIP - عملاء بيإنفقوا كتير ونشطين
1972,45,23,157902.22,0,VIP - عملاء بيإنفقوا كتير ونشطين
1973,83,16,122582.4,2,Casual - عملاء عاديين
1974,1,13,81264.58,2,Casual - عملاء عاديين
1975,86,15,188937.03,0,VIP - عملاء بيإنفقوا كتير ونشطين
1976,133,14,116226.03,1,At Risk - عملاء مش نشطين من فترة
1977,25,16,296290.52,0,VIP - عملاء بيإنفقوا كتير ونشطين
1978,67,14,204584.28999999998,0,VIP - عملاء بيإنفقوا كتير ونشطين
1979,184,7,92887.27,1,At Risk - عملاء مش نشطين من فترة
1980,80,12,113129.06,2,Casual - عملاء عاديين
1981,59,14,129016.69,2,Casual - عملاء عاديين
1982,6,15,142746.76,2,Casual - عملاء عاديين
1983,33,10,130882.39,2,Casual - عملاء عاديين
1984,5,13,113194.94,2,Casual - عملاء عاديين
1985,12,15,184803.13,0,VIP - عملاء بيإنفقوا كتير ونشطين
1986,28,15,180346.24,0,VIP - عملاء بيإنفقوا كتير ونشطين
1987,35,11,110043.09,2,Casual - عملاء عاديين
1988,28,16,108213.86,2,Casual - عملاء عاديين
1989,37,16,305879.41,0,VIP - عملاء بيإنفقوا كتير ونشطين
1990,2,13,109636.35,2,Casual - عملاء عاديين
1991,62,13,161205.71,2,Casual - عملاء عاديين
1992,55,12,182958.8,2,Casual - عملاء عاديين
1993,6,18,166720.09,0,VIP - عملاء بيإنفقوا كتير ونشطين
1994,19,21,179309.81,0,VIP - عملاء بيإنفقوا كتير ونشطين
1995,17,15,147925.11,2,Casual - عملاء عاديين
1996,51,12,70884.08,2,Casual - عملاء عاديين
1997,14,12,87142.51,2,Casual - عملاء عاديين
1998,18,19,225005.08000000002,0,VIP - عملاء بيإنفقوا كتير ونشطين
1999,48,14,190577.4,0,VIP - عملاء بيإنفقوا كتير ونشطين
2000,17,14,167315.02000000002,2,Casual - عملاء عاديين
